order_id,customer_id,product_id,order_date,quantity,total_amount
O02766,C00824,P0209,2023-02-20,3,3212.97
O02767,C01258,P0221,2023-11-24,4,4821.48
O02768,C00694,P0270,2023-06-21,5,3058.55
O02769,C01709,P0003,2023-08-19,5,7996.2
O02770,C00001,P0019,2023-12-09,2,461.12
O02771,C01691,P0209,2024-06-18,3,3212.97
O02772,C00317,P0323,2023-01-27,5,6244.05
O02773,C00147,P0216,2023-12-29,2,3052.06
O02774,C01853,P0052,2023-02-21,3,3570.84
O02775,C00501,P0261,2023-01-14,3,611.34
O02776,C01578,P0013,2024-11-06,1,384.99
O02777,C00096,P0102,2023-04-25,5,5398.45
O02778,C00721,P0211,2023-09-27,3,3154.05
O02779,C01425,P0239,2024-11-19,3,4837.74
O02780,C00246,P0432,2024-07-25,5,6435.4
O02781,C01786,P0497,2024-08-02,3,2791.77
O02782,C01768,P0338,2024-05-07,1,1844.1
O02783,C01214,P0018,2024-08-20,2,2659.06
O02784,C01071,P0023,2024-02-22,1,1561.78
O02785,C00914,P0318,2023-07-09,5,4123.5
O02786,C00107,P0390,2024-07-25,3,2602.71
O02787,C00025,P0438,2023-12-13,4,5236.6
O02788,C00267,P0371,2023-06-26,2,2959.88
O02789,C00765,P0424,2023-10-15,4,4567.12
O02790,C01939,P0169,2023-02-20,3,3802.26
O02791,C01027,P0380,2024-05-27,3,5163.63
O02792,C01627,P0275,2024-11-03,2,2957.16
O02793,C01377,P0185,2023-06-20,3,4785.51
O02794,C00585,P0330,2024-11-12,3,3725.25
O02795,C00796,P0217,2023-09-24,4,5840.88
O02796,C01114,P0387,2023-02-27,1,1648.43
O02797,C01543,P0158,2023-06-25,4,5147.2
O02798,C01797,P0160,2024-06-01,3,4627.38
O02799,C00778,P0391,2024-01-27,4,5569.2
O02800,C00890,P0211,2024-11-01,1,1051.35
O02801,C00185,P0261,2023-08-06,3,611.34
O02802,C00699,P0264,2024-08-21,4,4121.76
O02803,C01120,P0132,2024-11-29,2,2388.44
O02804,C01463,P0165,2023-09-08,1,1971.77
O02805,C00627,P0073,2024-05-14,4,2344.76
O02806,C01166,P0255,2024-08-20,5,772.0
O02807,C00618,P0480,2024-06-02,2,985.84
O02808,C00637,P0071,2024-07-19,4,5540.16
O02809,C01576,P0150,2024-09-05,3,3622.62
O02810,C01632,P0243,2023-07-02,4,7500.88
O02811,C01432,P0453,2024-12-17,4,1001.32
O02812,C00749,P0434,2024-05-10,1,1689.45
O02813,C00358,P0114,2023-08-02,2,2356.72
O02814,C00070,P0025,2023-07-10,5,2443.35
O02815,C00145,P0076,2023-08-14,2,1725.46
O02816,C01217,P0056,2023-05-07,2,1611.82
O02817,C00206,P0164,2023-02-13,5,2675.3
O02818,C01248,P0455,2024-08-01,1,1884.65
O02819,C00518,P0063,2023-03-31,5,9384.4
O02820,C01395,P0176,2024-04-23,3,2474.46
O02821,C00012,P0409,2024-03-27,4,3560.44
O02822,C01927,P0262,2023-12-11,1,885.15
O02823,C01026,P0427,2023-02-12,1,1967.84
O02824,C00857,P0491,2023-04-08,2,3204.42
O02825,C01463,P0259,2024-07-20,5,7423.2
O02826,C00168,P0216,2024-10-28,4,6104.12
O02827,C00747,P0056,2023-08-29,1,805.91
O02828,C00619,P0079,2024-11-11,2,1560.9
O02829,C01126,P0389,2023-04-26,2,917.18
O02830,C01291,P0492,2023-03-15,2,242.14
O02831,C00667,P0229,2023-01-21,2,2798.86
O02832,C00220,P0071,2023-04-28,3,4155.12
O02833,C00281,P0085,2024-04-12,5,9315.4
O02834,C01049,P0292,2023-04-20,5,6696.75
O02835,C00908,P0072,2023-12-21,4,4793.28
O02836,C00989,P0380,2024-09-10,2,3442.42
O02837,C01269,P0185,2024-11-13,2,3190.34
O02838,C01994,P0500,2023-06-16,2,644.8
O02839,C00592,P0472,2024-06-13,2,2819.88
O02840,C00937,P0407,2024-09-08,3,1754.13
O02841,C00414,P0140,2023-10-10,1,116.36
O02842,C00347,P0105,2023-08-22,1,1200.37
O02843,C01635,P0011,2023-09-26,4,5901.24
O02844,C00644,P0160,2024-06-27,1,1542.46
O02845,C00942,P0203,2024-10-21,1,1016.57
O02846,C00619,P0210,2024-05-04,5,4318.55
O02847,C01909,P0082,2023-10-12,3,5797.53
O02848,C00496,P0204,2023-12-30,5,8673.0
O02849,C01537,P0031,2023-01-11,5,3870.9
O02850,C01682,P0344,2024-05-27,5,5594.3
O02851,C01456,P0433,2024-01-28,4,4494.64
O02852,C00031,P0444,2024-12-22,1,655.62
O02853,C00570,P0115,2023-11-26,1,1504.01
O02854,C00593,P0002,2024-06-03,5,2935.65
O02855,C00659,P0024,2023-09-14,2,2844.14
O02856,C01002,P0397,2024-02-02,1,1877.24
O02857,C01758,P0203,2023-01-21,3,3049.71
O02858,C01381,P0316,2024-02-08,1,605.68
O02859,C01839,P0491,2023-06-05,3,4806.63
O02860,C00886,P0118,2023-06-16,1,1123.64
O02861,C00691,P0295,2024-09-29,5,9691.75
O02862,C01969,P0475,2023-11-08,5,4824.7
O02863,C00158,P0010,2024-07-04,4,3902.12
O02864,C00716,P0401,2023-09-26,1,392.57
O02865,C01510,P0473,2024-11-07,2,3756.36
O02866,C01410,P0327,2023-02-07,5,4715.0
O02867,C00743,P0185,2023-12-20,4,6380.68
O02868,C01023,P0112,2024-02-03,5,7898.65
O02869,C00876,P0417,2024-07-24,2,222.68
O02870,C01674,P0075,2024-10-18,5,368.7
O02871,C01807,P0028,2024-12-06,1,1682.91
O02872,C00360,P0203,2024-04-09,3,3049.71
O02873,C00228,P0089,2023-06-12,4,2445.24
O02874,C01889,P0213,2023-07-01,1,1528.21
O02875,C01929,P0246,2023-05-23,2,2899.14
O02876,C01380,P0025,2024-08-20,5,2443.35
O02877,C01782,P0114,2023-06-09,1,1178.36
O02878,C00961,P0199,2024-07-19,4,5474.04
O02879,C00099,P0408,2024-07-22,5,5837.4
O02880,C00356,P0285,2023-10-26,3,3370.2
O02881,C01839,P0473,2024-05-29,5,9390.9
O02882,C01115,P0066,2024-07-31,5,5617.65
O02883,C01387,P0233,2023-03-08,4,3605.12
O02884,C00324,P0123,2023-03-22,2,1007.52
O02885,C00758,P0425,2023-06-08,2,3644.06
O02886,C01459,P0316,2023-05-13,4,2422.72
O02887,C00943,P0500,2023-12-29,1,322.4
O02888,C00524,P0059,2023-09-05,2,1616.34
O02889,C01015,P0405,2023-04-23,3,3675.96
O02890,C00453,P0069,2023-09-23,5,5826.15
O02891,C00674,P0076,2024-07-21,2,1725.46
O02892,C01581,P0281,2023-05-31,5,942.75
O02893,C00093,P0310,2023-09-05,3,2112.24
O02894,C01520,P0383,2023-03-14,2,361.82
O02895,C01664,P0227,2023-06-01,4,1796.44
O02896,C01162,P0434,2024-03-18,1,1689.45
O02897,C01353,P0250,2024-01-05,1,710.82
O02898,C01029,P0021,2024-01-28,1,361.89
O02899,C00379,P0261,2024-02-18,4,815.12
O02900,C00235,P0017,2024-09-03,2,2578.12
O02901,C00878,P0459,2023-10-02,1,1208.62
O02902,C00738,P0029,2024-04-29,1,1065.49
O02903,C01726,P0275,2024-10-17,3,4435.74
O02904,C01703,P0050,2023-10-06,3,5841.48
O02905,C00554,P0076,2024-06-16,2,1725.46
O02906,C01739,P0500,2024-06-17,3,967.2
O02907,C01125,P0498,2024-02-08,2,3981.16
O02908,C01925,P0457,2023-11-21,5,8656.15
O02909,C00132,P0166,2024-07-08,5,310.95
O02910,C01219,P0165,2023-01-31,4,7887.08
O02911,C01217,P0112,2023-05-20,5,7898.65
O02912,C00422,P0144,2024-10-09,4,3079.72
O02913,C00159,P0144,2024-07-16,2,1539.86
O02914,C00608,P0440,2023-06-09,4,7933.0
O02915,C01919,P0024,2024-04-03,1,1422.07
O02916,C01450,P0233,2024-07-23,1,901.28
O02917,C00871,P0053,2024-02-22,4,3584.88
O02918,C00716,P0274,2023-07-07,2,2257.0
O02919,C00817,P0117,2024-02-14,1,665.49
O02920,C01890,P0491,2024-03-08,3,4806.63
O02921,C00969,P0292,2023-11-23,1,1339.35
O02922,C01400,P0342,2023-10-07,3,377.91
O02923,C00811,P0364,2024-10-22,5,4651.7
O02924,C01784,P0484,2023-05-09,1,1397.57
O02925,C00316,P0367,2023-09-18,3,2330.37
O02926,C00446,P0130,2024-06-01,5,6775.75
O02927,C00129,P0231,2023-02-24,5,3909.05
O02928,C00549,P0268,2024-12-28,3,1893.87
O02929,C01693,P0101,2024-04-11,3,3318.96
O02930,C00058,P0181,2023-02-28,1,1935.07
O02931,C00970,P0172,2024-05-15,1,1759.47
O02932,C01311,P0046,2024-06-07,5,4592.7
O02933,C01273,P0458,2024-03-18,2,1258.48
O02934,C00653,P0425,2024-05-04,4,7288.12
O02935,C01572,P0355,2023-02-05,5,9022.1
O02936,C00300,P0207,2023-02-21,2,460.82
O02937,C01677,P0061,2023-08-01,4,6440.6
O02938,C00573,P0471,2024-07-16,3,62.04
O02939,C01129,P0217,2023-10-06,5,7301.1
O02940,C00003,P0209,2024-08-01,4,4283.96
O02941,C01172,P0075,2023-05-16,4,294.96
O02942,C00026,P0468,2023-03-18,5,7650.4
O02943,C00197,P0087,2024-10-24,3,821.67
O02944,C00590,P0022,2024-02-17,5,369.1
O02945,C01499,P0264,2023-09-11,5,5152.2
O02946,C01656,P0146,2023-05-17,1,1763.2
O02947,C00742,P0331,2023-09-05,1,1528.85
O02948,C01671,P0410,2023-05-09,4,1493.84
O02949,C00239,P0060,2024-03-23,1,1230.69
O02950,C01732,P0028,2024-03-07,4,6731.64
O02951,C00266,P0009,2023-07-27,3,3741.45
O02952,C00785,P0196,2024-02-22,2,2318.3
O02953,C00188,P0485,2023-01-10,5,2676.55
O02954,C01965,P0098,2023-12-14,1,551.54
O02955,C00899,P0258,2024-01-08,5,7119.55
O02956,C01885,P0229,2024-03-09,5,6997.15
O02957,C01166,P0376,2024-07-30,3,5582.52
O02958,C00315,P0005,2024-02-10,2,3723.56
O02959,C01691,P0313,2023-06-06,2,1970.68
O02960,C00129,P0286,2024-09-10,4,4658.56
O02961,C01999,P0339,2023-11-28,3,3965.01
O02962,C00313,P0326,2023-10-29,2,3377.58
O02963,C00013,P0132,2024-10-14,4,4776.88
O02964,C00399,P0469,2023-06-01,1,98.6
O02965,C00738,P0140,2023-08-02,5,581.8
O02966,C00994,P0059,2023-06-06,1,808.17
O02967,C01634,P0318,2024-10-04,4,3298.8
O02968,C00864,P0299,2023-11-01,5,5852.55
O02969,C00723,P0376,2023-03-29,5,9304.2
O02970,C00023,P0374,2024-01-02,4,6705.28
O02971,C01555,P0016,2024-04-13,4,6376.32
O02972,C01187,P0124,2023-01-13,5,9289.4
O02973,C01567,P0248,2024-02-13,5,6001.6
O02974,C00106,P0394,2024-05-24,1,926.57
O02975,C00994,P0087,2024-11-17,5,1369.45
O02976,C01119,P0052,2023-03-19,2,2380.56
O02977,C01018,P0176,2024-12-13,4,3299.28
O02978,C00639,P0058,2024-05-12,3,5141.58
O02979,C00767,P0111,2023-04-17,3,3415.35
O02980,C01680,P0470,2023-05-10,2,1299.32
O02981,C00127,P0322,2024-03-30,2,3463.76
O02982,C00513,P0232,2024-10-21,4,3584.28
O02983,C00199,P0288,2024-01-07,3,4458.06
O02984,C00452,P0418,2024-01-29,2,3688.72
O02985,C00159,P0260,2023-05-31,3,3766.68
O02986,C00822,P0437,2024-02-01,3,1396.2
O02987,C00494,P0441,2023-01-24,3,3902.13
O02988,C01617,P0427,2023-09-07,3,5903.52
O02989,C01079,P0004,2024-08-19,5,3258.55
O02990,C01096,P0196,2024-02-04,4,4636.6
O02991,C01218,P0120,2024-03-28,3,1105.41
O02992,C01153,P0165,2024-05-05,3,5915.31
O02993,C01325,P0365,2024-08-09,4,6171.4
O02994,C00758,P0199,2023-04-25,2,2737.02
O02995,C00246,P0059,2024-10-23,4,3232.68
O02996,C00027,P0437,2024-11-10,3,1396.2
O02997,C01596,P0204,2024-11-11,2,3469.2
O02998,C01720,P0267,2023-04-21,5,8864.15
O02999,C00378,P0054,2024-09-02,1,1346.26
O03000,C01656,P0284,2023-06-06,2,704.52
O03001,C01499,P0429,2023-02-03,4,6936.0
O03002,C01501,P0155,2023-04-03,5,61.75
O03003,C00588,P0238,2023-04-28,1,1358.99
O03004,C01627,P0450,2024-01-12,4,3943.32
O03005,C01741,P0244,2023-08-26,4,7374.32
O03006,C01961,P0008,2024-09-26,3,3753.78
O03007,C01472,P0047,2023-06-18,3,772.53
O03008,C00849,P0255,2023-02-01,5,772.0
O03009,C01321,P0020,2023-06-14,3,4810.5
O03010,C01410,P0208,2023-05-18,2,1508.78
O03011,C01178,P0498,2024-07-26,5,9952.9
O03012,C01421,P0239,2024-09-07,2,3225.16
O03013,C00113,P0384,2023-11-07,2,172.76
O03014,C00782,P0224,2023-11-15,4,4612.68
O03015,C01070,P0280,2024-09-22,5,2834.55
O03016,C00133,P0343,2023-04-02,5,2695.3
O03017,C00755,P0363,2024-04-27,2,1516.22
O03018,C00505,P0498,2024-03-04,4,7962.32
O03019,C00740,P0188,2024-10-24,5,7912.85
O03020,C00880,P0041,2024-11-05,1,459.55
O03021,C01424,P0379,2024-09-19,2,2057.28
O03022,C00184,P0374,2023-11-02,2,3352.64
O03023,C01174,P0153,2023-10-03,2,1619.46
O03024,C00402,P0112,2023-01-03,5,7898.65
O03025,C00667,P0107,2023-12-25,2,386.9
O03026,C01918,P0390,2024-03-19,1,867.57
O03027,C01110,P0421,2024-07-28,3,4561.35
O03028,C00473,P0437,2024-11-03,2,930.8
O03029,C00739,P0161,2023-05-14,4,3626.4
O03030,C00677,P0275,2023-06-12,5,7392.9
O03031,C01872,P0282,2023-05-26,1,69.59
O03032,C00907,P0169,2024-06-10,4,5069.68
O03033,C01006,P0278,2023-07-20,3,1244.34
O03034,C01047,P0020,2023-06-08,4,6414.0
O03035,C00435,P0468,2024-05-16,3,4590.24
O03036,C00146,P0421,2023-12-15,3,4561.35
O03037,C00511,P0290,2023-08-21,1,919.28
O03038,C01387,P0370,2023-08-21,4,4000.0
O03039,C01395,P0225,2023-09-23,4,2205.04
O03040,C00522,P0328,2023-02-13,3,5785.14
O03041,C00772,P0089,2023-06-26,4,2445.24
O03042,C00024,P0437,2023-11-03,3,1396.2
O03043,C00003,P0127,2024-11-20,1,1337.38
O03044,C00196,P0032,2024-06-22,1,1445.21
O03045,C01572,P0145,2024-02-17,1,453.73
O03046,C00807,P0012,2023-08-28,3,1873.83
O03047,C00732,P0473,2024-07-13,1,1878.18
O03048,C01551,P0337,2024-08-09,3,5904.96
O03049,C00209,P0439,2024-01-29,4,4697.56
O03050,C00673,P0448,2024-04-24,1,1264.88
O03051,C00096,P0127,2024-08-01,1,1337.38
O03052,C00834,P0046,2023-12-31,1,918.54
O03053,C01087,P0167,2024-08-14,3,4998.69
O03054,C01738,P0112,2024-08-31,2,3159.46
O03055,C01501,P0440,2024-06-15,5,9916.25
O03056,C00100,P0338,2024-02-12,1,1844.1
O03057,C00941,P0155,2024-06-22,3,37.05
O03058,C00690,P0484,2023-02-17,4,5590.28
O03059,C01899,P0444,2024-04-21,2,1311.24
O03060,C01203,P0051,2024-10-24,4,5177.32
O03061,C01346,P0120,2023-05-24,4,1473.88
O03062,C01596,P0309,2023-08-26,3,1335.6
O03063,C02000,P0190,2023-02-18,4,2744.16
O03064,C00195,P0348,2024-04-02,3,2876.25
O03065,C00783,P0451,2023-08-06,5,8317.7
O03066,C00248,P0414,2023-11-14,2,2913.8
O03067,C00379,P0490,2024-01-18,1,1718.72
O03068,C00258,P0347,2024-01-23,5,2263.45
O03069,C01729,P0136,2024-11-26,5,240.0
O03070,C00862,P0248,2023-03-13,4,4801.28
O03071,C00295,P0481,2024-07-22,1,1554.11
O03072,C00614,P0272,2023-12-07,3,4416.87
O03073,C01176,P0104,2024-08-12,5,4303.2
O03074,C01727,P0482,2024-09-05,4,6703.44
O03075,C00229,P0335,2023-06-01,2,2704.78
O03076,C00338,P0327,2023-05-07,4,3772.0
O03077,C00783,P0144,2024-09-12,3,2309.79
O03078,C01716,P0080,2024-02-18,1,1599.68
O03079,C01679,P0270,2024-11-16,5,3058.55
O03080,C00142,P0145,2023-10-16,5,2268.65
O03081,C00519,P0004,2023-12-23,3,1955.13
O03082,C00758,P0030,2023-09-21,1,1162.38
O03083,C01028,P0124,2024-05-27,4,7431.52
O03084,C01829,P0073,2023-09-29,3,1758.57
O03085,C01228,P0304,2024-04-24,2,2079.36
O03086,C00507,P0170,2024-10-02,4,1317.0
O03087,C00504,P0074,2024-01-28,3,1280.97
O03088,C01340,P0215,2023-07-01,1,1678.45
O03089,C00035,P0233,2024-05-30,1,901.28
O03090,C00502,P0174,2024-05-27,2,163.1
O03091,C00385,P0334,2023-10-25,4,6241.08
O03092,C00159,P0418,2023-06-02,3,5533.08
O03093,C00675,P0320,2024-06-26,4,1965.72
O03094,C00880,P0071,2023-06-24,1,1385.04
O03095,C01523,P0223,2024-10-25,3,3877.17
O03096,C00617,P0054,2024-08-23,2,2692.52
O03097,C00670,P0320,2024-01-23,5,2457.15
O03098,C01350,P0395,2024-11-08,4,7034.0
O03099,C01183,P0106,2024-10-14,4,4402.04
O03100,C01239,P0224,2024-02-12,3,3459.51
O03101,C01588,P0178,2023-10-17,1,743.65
O03102,C01106,P0213,2024-01-11,4,6112.84
O03103,C00026,P0390,2023-03-15,4,3470.28
O03104,C01459,P0413,2024-10-16,5,1710.35
O03105,C00487,P0010,2023-08-10,5,4877.65
O03106,C01087,P0442,2024-07-01,3,5433.66
O03107,C01411,P0152,2023-04-23,2,714.66
O03108,C01653,P0045,2023-07-28,5,3111.55
O03109,C01208,P0472,2024-03-14,3,4229.82
O03110,C00386,P0194,2023-10-13,5,9073.7
O03111,C00669,P0343,2023-02-05,2,1078.12
O03112,C01352,P0045,2023-05-28,3,1866.93
O03113,C01999,P0468,2023-07-11,5,7650.4
O03114,C01461,P0023,2024-10-21,1,1561.78
O03115,C01224,P0374,2024-07-19,3,5028.96
O03116,C00853,P0496,2024-12-09,4,550.48
O03117,C01401,P0368,2023-07-02,5,691.85
O03118,C00959,P0191,2023-12-30,5,561.9
O03119,C00635,P0148,2024-07-15,4,1743.44
O03120,C00158,P0494,2023-07-22,3,5741.49
O03121,C00445,P0452,2024-11-15,3,4387.23
O03122,C00733,P0215,2024-08-29,4,6713.8
O03123,C00975,P0223,2023-10-21,5,6461.95
O03124,C01417,P0094,2024-07-05,1,48.71
O03125,C01391,P0392,2024-07-01,1,892.97
O03126,C01868,P0373,2024-06-23,5,9293.95
O03127,C00785,P0138,2023-05-21,4,1811.24
O03128,C00691,P0153,2023-02-15,3,2429.19
O03129,C01004,P0404,2023-03-11,2,1934.36
O03130,C01136,P0019,2024-12-12,4,922.24
O03131,C00589,P0289,2024-08-15,1,1780.19
O03132,C00629,P0144,2024-08-05,4,3079.72
O03133,C01859,P0154,2024-07-18,5,5446.4
O03134,C01970,P0102,2024-03-26,3,3239.07
O03135,C00402,P0100,2023-12-28,4,3175.24
O03136,C01145,P0475,2024-01-08,5,4824.7
O03137,C01332,P0354,2023-06-18,3,869.01
O03138,C00503,P0059,2024-01-17,3,2424.51
O03139,C01354,P0391,2023-03-25,4,5569.2
O03140,C01298,P0384,2024-05-23,4,345.52
O03141,C00505,P0442,2024-03-02,1,1811.22
O03142,C01591,P0185,2024-06-17,1,1595.17
O03143,C00615,P0404,2024-08-31,3,2901.54
O03144,C00686,P0375,2023-11-17,3,1236.9
O03145,C00256,P0223,2024-03-01,1,1292.39
O03146,C01893,P0046,2024-06-27,4,3674.16
O03147,C00071,P0130,2024-05-16,2,2710.3
O03148,C00678,P0141,2023-09-24,5,5198.55
O03149,C01933,P0048,2024-05-09,1,652.68
O03150,C01799,P0381,2024-09-28,4,4815.84
O03151,C01625,P0008,2023-06-05,3,3753.78
O03152,C00635,P0012,2023-04-28,4,2498.44
O03153,C01248,P0286,2024-11-24,3,3493.92
O03154,C01176,P0176,2024-08-16,4,3299.28
O03155,C01205,P0458,2023-06-19,3,1887.72
O03156,C00269,P0145,2024-05-28,4,1814.92
O03157,C00886,P0480,2024-04-30,2,985.84
O03158,C01549,P0320,2024-03-20,3,1474.29
O03159,C01894,P0487,2023-02-27,2,3333.88
O03160,C01129,P0224,2023-06-10,3,3459.51
O03161,C01588,P0229,2023-01-19,5,6997.15
O03162,C01966,P0213,2023-03-11,5,7641.05
O03163,C01691,P0366,2023-12-04,3,3026.55
O03164,C00930,P0460,2024-08-29,5,6639.9
O03165,C01009,P0185,2023-09-28,1,1595.17
O03166,C00428,P0354,2023-02-02,2,579.34
O03167,C00514,P0371,2023-03-05,4,5919.76
O03168,C00652,P0455,2024-05-28,2,3769.3
O03169,C01239,P0011,2024-09-20,2,2950.62
O03170,C01272,P0058,2023-07-30,3,5141.58
O03171,C00310,P0437,2024-05-27,3,1396.2
O03172,C00089,P0427,2024-01-23,2,3935.68
O03173,C00560,P0089,2024-10-28,1,611.31
O03174,C01771,P0149,2023-06-04,5,3968.05
O03175,C00407,P0007,2024-07-27,1,1954.02
O03176,C01114,P0271,2023-04-05,3,4088.22
O03177,C01314,P0013,2024-07-31,5,1924.95
O03178,C00693,P0438,2023-11-28,2,2618.3
O03179,C01101,P0313,2024-05-29,5,4926.7
O03180,C00314,P0297,2023-09-10,4,3438.56
O03181,C00917,P0277,2024-10-13,4,252.64
O03182,C01896,P0181,2023-08-13,5,9675.35
O03183,C00620,P0305,2024-05-08,3,3269.22
O03184,C01466,P0162,2023-02-27,1,417.67
O03185,C00267,P0153,2024-04-07,1,809.73
O03186,C00704,P0080,2024-08-07,1,1599.68
O03187,C00790,P0266,2023-09-01,2,648.74
O03188,C01315,P0428,2024-01-29,4,6328.76
O03189,C00778,P0420,2024-01-19,2,99.2
O03190,C01060,P0487,2023-08-13,3,5000.82
O03191,C01877,P0081,2024-08-02,3,5091.54
O03192,C00414,P0116,2024-07-27,3,862.77
O03193,C00448,P0383,2024-07-30,4,723.64
O03194,C01214,P0355,2024-02-09,5,9022.1
O03195,C00577,P0402,2024-12-02,3,142.38
O03196,C00667,P0496,2023-03-18,5,688.1
O03197,C01940,P0300,2024-06-07,5,8707.65
O03198,C01380,P0230,2024-01-18,1,1163.64
O03199,C00306,P0470,2023-08-05,1,649.66
O03200,C01722,P0500,2024-03-14,4,1289.6
O03201,C01350,P0230,2024-12-13,3,3490.92
O03202,C00361,P0424,2024-09-11,4,4567.12
O03203,C01092,P0025,2023-09-24,1,488.67
O03204,C00407,P0173,2024-10-21,2,1861.56
O03205,C01824,P0075,2023-12-27,4,294.96
O03206,C00405,P0364,2023-09-05,4,3721.36
O03207,C00985,P0251,2024-03-06,5,143.25
O03208,C00559,P0061,2024-09-13,4,6440.6
O03209,C01949,P0277,2023-05-25,2,126.32
O03210,C01293,P0381,2023-09-26,5,6019.8
O03211,C00863,P0212,2024-11-06,3,5298.48
O03212,C01374,P0216,2024-05-12,3,4578.09
O03213,C01528,P0065,2023-01-15,1,1472.24
O03214,C01757,P0036,2024-06-09,5,8901.85
O03215,C00341,P0476,2023-01-17,3,777.39
O03216,C00754,P0145,2023-06-02,2,907.46
O03217,C00276,P0011,2024-04-04,3,4425.93
O03218,C01697,P0048,2024-12-09,4,2610.72
O03219,C01976,P0027,2023-06-20,4,3759.6
O03220,C00288,P0435,2024-02-05,5,9512.9
O03221,C00434,P0438,2024-08-17,4,5236.6
O03222,C00293,P0489,2024-12-10,1,1923.44
O03223,C00736,P0374,2023-08-18,4,6705.28
O03224,C00296,P0115,2024-07-17,1,1504.01
O03225,C01230,P0023,2024-01-20,4,6247.12
O03226,C01729,P0217,2024-09-16,3,4380.66
O03227,C00560,P0159,2024-09-27,1,674.29
O03228,C01150,P0350,2024-11-30,2,1517.96
O03229,C00376,P0252,2024-02-04,4,7829.52
O03230,C00735,P0440,2024-03-13,1,1983.25
O03231,C00856,P0136,2024-06-22,3,144.0
O03232,C00890,P0191,2024-12-06,3,337.14
O03233,C01103,P0138,2024-08-03,1,452.81
O03234,C01202,P0438,2023-10-17,5,6545.75
O03235,C00978,P0249,2023-04-27,4,6146.16
O03236,C01879,P0374,2024-05-22,2,3352.64
O03237,C01499,P0089,2023-02-09,5,3056.55
O03238,C01450,P0135,2024-04-28,3,2009.85
O03239,C01243,P0445,2023-04-24,5,3963.25
O03240,C01474,P0161,2023-04-12,2,1813.2
O03241,C00703,P0182,2024-12-20,1,1661.22
O03242,C01477,P0203,2024-12-18,5,5082.85
O03243,C01934,P0228,2023-07-01,3,953.49
O03244,C01927,P0211,2023-08-09,1,1051.35
O03245,C01562,P0123,2024-01-30,5,2518.8
O03246,C00470,P0131,2024-09-12,5,1511.1
O03247,C00249,P0339,2024-03-04,4,5286.68
O03248,C00728,P0171,2024-09-03,5,7785.45
O03249,C01717,P0415,2024-05-07,5,9109.55
O03250,C00213,P0249,2024-08-25,4,6146.16
O03251,C00308,P0203,2024-01-04,2,2033.14
O03252,C00488,P0274,2024-12-06,4,4514.0
O03253,C00655,P0204,2024-03-14,2,3469.2
O03254,C00623,P0168,2024-05-23,2,2013.26
O03255,C00333,P0176,2023-09-14,2,1649.64
O03256,C00039,P0279,2023-08-17,5,8096.2
O03257,C00790,P0395,2024-05-25,5,8792.5
O03258,C00214,P0457,2023-04-22,1,1731.23
O03259,C01935,P0270,2023-06-24,5,3058.55
O03260,C01781,P0207,2024-12-07,4,921.64
O03261,C00983,P0099,2024-09-14,3,3332.1
O03262,C01140,P0009,2024-11-04,1,1247.15
O03263,C00845,P0119,2023-04-25,2,120.84
O03264,C00206,P0346,2024-08-10,2,168.18
O03265,C01167,P0449,2023-03-28,1,188.96
O03266,C00681,P0366,2024-09-20,1,1008.85
O03267,C01439,P0404,2023-12-24,2,1934.36
O03268,C00045,P0415,2024-08-15,1,1821.91
O03269,C01758,P0051,2023-11-23,4,5177.32
O03270,C01377,P0366,2024-11-20,3,3026.55
O03271,C00796,P0144,2023-04-30,4,3079.72
O03272,C01879,P0165,2023-02-15,5,9858.85
O03273,C01905,P0064,2024-01-18,2,947.6
O03274,C00040,P0220,2024-07-28,3,4064.1
O03275,C00280,P0214,2024-12-05,4,6903.24
O03276,C01944,P0070,2024-03-07,2,3178.72
O03277,C00005,P0153,2023-11-14,1,809.73
O03278,C00946,P0029,2023-01-28,5,5327.45
O03279,C01390,P0261,2023-07-14,3,611.34
O03280,C00802,P0064,2024-12-12,3,1421.4
O03281,C01434,P0192,2023-12-06,5,4714.05
O03282,C00843,P0397,2023-06-08,1,1877.24
O03283,C01181,P0139,2024-03-25,5,1995.15
O03284,C00636,P0001,2024-09-11,2,3737.08
O03285,C01603,P0112,2023-12-25,1,1579.73
O03286,C00788,P0484,2024-10-09,1,1397.57
O03287,C01850,P0364,2023-11-13,2,1860.68
O03288,C00806,P0034,2023-10-28,1,1843.84
O03289,C00915,P0461,2024-03-05,5,6838.25
O03290,C00193,P0111,2024-08-21,4,4553.8
O03291,C00130,P0038,2023-05-12,4,4627.96
O03292,C01155,P0105,2023-01-24,4,4801.48
O03293,C01640,P0363,2023-06-09,4,3032.44
O03294,C00468,P0374,2023-02-28,1,1676.32
O03295,C01884,P0247,2024-05-03,5,4125.5
O03296,C01568,P0353,2024-02-07,4,5858.68
O03297,C01346,P0494,2024-01-22,2,3827.66
O03298,C01584,P0429,2023-08-19,4,6936.0
O03299,C01860,P0443,2023-02-09,5,3425.35
O03300,C01466,P0469,2023-09-10,3,295.8
O03301,C00074,P0292,2024-07-16,4,5357.4
O03302,C00178,P0107,2024-04-26,2,386.9
O03303,C01347,P0095,2023-10-18,5,7595.5
O03304,C01464,P0213,2023-09-14,4,6112.84
O03305,C00759,P0098,2024-10-29,5,2757.7
O03306,C01164,P0329,2024-08-13,4,5181.48
